Date,Time,Relative_time,Temperature,Resonance_Frequency,Dissipation
2026-04-24,17:39:56.678,18861.6,25.57,10010965.85,0.0003065353522844834
2026-04-24,17:39:57.056,18861.98,25.57,10010965.72,0.0003065353522844834
2026-04-24,17:39:57.431,18862.35,25.56,10010965.88,0.00030653083250612535
2026-04-24,17:39:57.821,18862.74,25.56,10010965.8,0.0003065266253718461
2026-04-24,17:39:58.223,18863.14,25.56,10010965.95,0.0003065301418919893
2026-04-24,17:39:58.638,18863.56,25.57,10010965.82,0.0003065361658060765
2026-04-24,17:39:59.006,18863.93,25.57,10010965.75,0.00030654653459225706
2026-04-24,17:39:59.406,18864.33,25.57,10010965.6,0.0003065547857189098
2026-04-24,17:39:59.822,18864.74,25.57,10010965.55,0.0003065578845558004
2026-04-24,17:40:00.223,18865.14,25.57,10010965.62,0.0003065535015192879
2026-04-24,17:40:00.613,18865.53,25.57,10010965.62,0.00030655363816825353
2026-04-24,17:40:00.972,18865.89,25.57,10010965.53,0.0003065554182021395
2026-04-24,17:40:01.357,18866.28,25.57,10010965.55,0.0003065462749593145
2026-04-24,17:40:01.738,18866.66,25.57,10010965.6,0.00030653870970303633
2026-04-24,17:40:02.113,18867.03,25.57,10010965.57,0.0003065384309500649
2026-04-24,17:40:02.488,18867.41,25.57,10010965.4,0.0003065421296831087
2026-04-24,17:40:02.863,18867.78,25.57,10010965.4,0.0003065453818551879
2026-04-24,17:40:03.238,18868.16,25.57,10010965.4,0.00030653487440787967
2026-04-24,17:40:03.614,18868.53,25.57,10010965.35,0.00030653102692290826
2026-04-24,17:40:04.008,18868.93,25.57,10010965.12,0.0003065334002581812
2026-04-24,17:40:04.389,18869.31,25.58,10010965.1,0.0003065308774367618
2026-04-24,17:40:04.774,18869.69,25.58,10010964.85,0.00030652416675822503
2026-04-24,17:40:05.156,18870.08,25.58,10010965.0,0.00030653129067402643
2026-04-24,17:40:05.540,18870.46,25.58,10010964.85,0.00030652903881532486
2026-04-24,17:40:05.925,18870.84,25.58,10010964.82,0.0003065310997611945
2026-04-24,17:40:06.307,18871.23,25.58,10010964.72,0.00030651779474290757
2026-04-24,17:40:06.707,18871.63,25.58,10010964.68,0.0003065116079607833
2026-04-24,17:40:07.091,18872.01,25.58,10010964.78,0.00030651359522205384
2026-04-24,17:40:07.475,18872.39,25.58,10010964.65,0.00030651798049478624
2026-04-24,17:40:07.850,18872.77,25.57,10010964.7,0.0003065284163135173
2026-04-24,17:40:08.225,18873.15,25.58,10010964.6,0.00030651756625540424
2026-04-24,17:40:08.607,18873.53,25.57,10010964.68,0.0003065225046162016
2026-04-24,17:40:08.988,18873.91,25.57,10010964.6,0.0003065180210612334
2026-04-24,17:40:09.410,18874.33,25.57,10010964.47,0.00030652395301863895
2026-04-24,17:40:09.826,18874.75,25.57,10010964.65,0.0003065149778608476
2026-04-24,17:40:10.239,18875.16,25.57,10010964.45,0.00030652267012447516
2026-04-24,17:40:10.650,18875.57,25.57,10010964.57,0.00030652267012447516
2026-04-24,17:40:11.054,18875.97,25.57,10010964.57,0.0003065221164287644
2026-04-24,17:40:11.441,18876.36,25.57,10010964.5,0.000306511790849509
2026-04-24,17:40:11.841,18876.76,25.57,10010964.5,0.00030650544867245335
2026-04-24,17:40:12.209,18877.13,25.57,10010964.5,0.0003065056081539494
2026-04-24,17:40:12.587,18877.51,25.57,10010964.65,0.00030650017908851796
2026-04-24,17:40:12.959,18877.88,25.57,10010964.57,0.0003064906328694865
2026-04-24,17:40:13.332,18878.25,25.57,10010964.62,0.0003064921141361161
2026-04-24,17:40:13.725,18878.64,25.57,10010964.55,0.00030648658365063506
2026-04-24,17:40:14.126,18879.05,25.57,10010964.32,0.0003064881574447202
2026-04-24,17:40:14.509,18879.43,25.57,10010964.0,0.000306488777548739
2026-04-24,17:40:14.895,18879.81,25.57,10010964.0,0.00030649465173862475
2026-04-24,17:40:15.270,18880.19,25.58,10010964.1,0.00030649591073706405
2026-04-24,17:40:15.646,18880.57,25.58,10010963.93,0.0003065011214007311
2026-04-24,17:40:16.026,18880.95,25.58,10010964.05,0.00030650542819606833
2026-04-24,17:40:16.394,18881.31,25.58,10010964.07,0.00030650508086053853
2026-04-24,17:40:16.772,18881.69,25.58,10010964.05,0.0003065032450367439
2026-04-24,17:40:17.144,18882.06,25.58,10010964.03,0.0003065168059043596
2026-04-24,17:40:17.526,18882.45,25.58,10010963.97,0.000306513832855104
2026-04-24,17:40:17.910,18882.83,25.57,10010964.0,0.0003065080824920098
2026-04-24,17:40:18.295,18883.21,25.58,10010964.03,0.0003065096487955138
2026-04-24,17:40:18.677,18883.6,25.57,10010964.15,0.0003064969245518785
2026-04-24,17:40:19.054,18883.97,25.57,10010964.05,0.00030649783429103586
2026-04-24,17:40:19.445,18884.36,25.57,10010963.97,0.0003064999705430405
2026-04-24,17:40:19.845,18884.76,25.57,10010963.95,0.0003065045321807967
2026-04-24,17:40:20.227,18885.15,25.57,10010963.7,0.00030650272142503793
2026-04-24,17:40:20.613,18885.53,25.57,10010963.65,0.0003065058480641237
2026-04-24,17:40:21.004,18885.92,25.57,10010963.6,0.0003065079356257425
2026-04-24,17:40:21.379,18886.3,25.57,10010963.57,0.00030651577485157395
2026-04-24,17:40:21.762,18886.68,25.57,10010963.57,0.0003065056868342068
2026-04-24,17:40:22.145,18887.06,25.57,10010963.72,0.0003064933113251781
2026-04-24,17:40:22.529,18887.45,25.56,10010963.75,0.00030649752508867656
2026-04-24,17:40:22.913,18887.83,25.56,10010963.7,0.00030649783845452654
2026-04-24,17:40:23.312,18888.23,25.56,10010963.9,0.0003064987247065375
2026-04-24,17:40:23.696,18888.62,25.56,10010963.62,0.0003064997940100659
2026-04-24,17:40:24.081,18889.0,25.56,10010963.78,0.000306500056032896
2026-04-24,17:40:24.456,18889.38,25.56,10010963.78,0.0003064917773506685
2026-04-24,17:40:24.847,18889.77,25.56,10010963.85,0.00030649352958789916
2026-04-24,17:40:25.207,18890.13,25.56,10010963.97,0.00030649269145306923
2026-04-24,17:40:25.597,18890.52,25.56,10010964.05,0.0003064961573850468
2026-04-24,17:40:25.979,18890.9,25.56,10010963.93,0.0003065106325575218
2026-04-24,17:40:26.347,18891.27,25.56,10010963.68,0.0003065140037785947
2026-04-24,17:40:26.729,18891.65,25.56,10010963.68,0.00030650488684298255
2026-04-24,17:40:27.113,18892.03,25.56,10010963.57,0.0003064903341852024
2026-04-24,17:40:27.503,18892.42,25.56,10010963.57,0.00030649189753376144
2026-04-24,17:40:27.879,18892.8,25.56,10010963.53,0.0003064932562503976
2026-04-24,17:40:28.262,18893.18,25.56,10010963.57,0.00030648745243916874
2026-04-24,17:40:28.647,18893.57,25.56,10010963.65,0.0003064855337491532
2026-04-24,17:40:29.027,18893.95,25.56,10010963.65,0.00030648346654918945
2026-04-24,17:40:29.396,18894.32,25.56,10010963.68,0.00030648485081627696
2026-04-24,17:40:29.771,18894.69,25.56,10010963.7,0.0003064986286425383
2026-04-24,17:40:30.148,18895.07,25.56,10010963.43,0.00030650884205216735
2026-04-24,17:40:30.522,18895.44,25.56,10010963.4,0.00030651536867282435
2026-04-24,17:40:30.915,18895.83,25.56,10010963.32,0.0003065211734406111
2026-04-24,17:40:31.291,18896.21,25.56,10010963.38,0.0003065220277294552
2026-04-24,17:40:31.665,18896.58,25.56,10010963.38,0.00030652027956662973
2026-04-24,17:40:32.050,18896.97,25.56,10010963.35,0.00030652558792995
2026-04-24,17:40:32.465,18897.39,25.56,10010963.15,0.00030651300468105135
2026-04-24,17:40:32.847,18897.77,25.56,10010963.18,0.0003065176200344827
2026-04-24,17:40:33.222,18898.14,25.56,10010963.32,0.00030650735519635846
2026-04-24,17:40:33.598,18898.52,25.56,10010963.62,0.0003064967442696478
2026-04-24,17:40:33.972,18898.89,25.56,10010963.5,0.0003064972685929522
2026-04-24,17:40:34.348,18899.27,25.56,10010963.2,0.00030650287537242304
2026-04-24,17:40:34.724,18899.64,25.56,10010963.32,0.00030650008821464964
2026-04-24,17:40:35.098,18900.02,25.56,10010963.12,0.0003065008695571702
2026-04-24,17:40:35.472,18900.39,25.56,10010962.97,0.0003065137408792495
2026-04-24,17:40:35.865,18900.78,25.56,10010962.97,0.0003065137408792495
2026-04-24,17:40:36.253,18901.17,25.56,10010962.95,0.0003065112062554938
2026-04-24,17:40:36.632,18901.55,25.56,10010962.97,0.0003065174788001125
2026-04-24,17:40:37.019,18901.94,25.56,10010962.95,0.00030652099948572017
2026-04-24,17:40:37.383,18902.3,25.56,10010963.05,0.00030651432311478506
2026-04-24,17:40:37.769,18902.69,25.56,10010963.1,0.0003065169352473392
2026-04-24,17:40:38.149,18903.07,25.56,10010963.15,0.00030652116377402904
2026-04-24,17:40:38.523,18903.44,25.56,10010962.93,0.00030652813579941797
2026-04-24,17:40:38.901,18903.82,25.56,10010962.97,0.0003065184204311481
2026-04-24,17:40:39.290,18904.21,25.56,10010963.22,0.0003065203934559662
2026-04-24,17:40:39.666,18904.59,25.56,10010963.0,0.00030652062823238914
2026-04-24,17:40:40.051,18904.97,25.56,10010962.75,0.0003065306458097885
2026-04-24,17:40:40.433,18905.35,25.56,10010962.72,0.00030653026664987466
2026-04-24,17:40:40.817,18905.74,25.56,10010962.75,0.0003065291741325785
2026-04-24,17:40:41.199,18906.12,25.56,10010962.93,0.00030652948317055103
2026-04-24,17:40:41.583,18906.5,25.56,10010962.82,0.00030652844373082035
2026-04-24,17:40:41.967,18906.89,25.56,10010962.85,0.00030653426751932463
2026-04-24,17:40:42.379,18907.3,25.56,10010962.7,0.0003065172401373696
2026-04-24,17:40:42.785,18907.7,25.56,10010962.85,0.0003065136082588466
2026-04-24,17:40:43.184,18908.1,25.56,10010962.95,0.0003065169683122512
2026-04-24,17:40:43.550,18908.47,25.56,10010962.88,0.000306514066328661
2026-04-24,17:40:43.942,18908.86,25.56,10010962.93,0.00030651619285448255
2026-04-24,17:40:44.316,18909.24,25.56,10010962.93,0.00030651615553223385
2026-04-24,17:40:44.691,18909.61,25.56,10010962.78,0.00030651134528054453
2026-04-24,17:40:45.066,18909.99,25.56,10010962.97,0.0003064968732666718
2026-04-24,17:40:45.442,18910.36,25.56,10010963.25,0.0003064853705184916
2026-04-24,17:40:45.818,18910.74,25.56,10010963.25,0.0003064952733602121
2026-04-24,17:40:46.191,18911.11,25.56,10010963.3,0.0003065081638262846
2026-04-24,17:40:46.566,18911.49,25.56,10010963.28,0.00030651986082312594
2026-04-24,17:40:46.968,18911.89,25.56,10010963.25,0.0003065219782454881
2026-04-24,17:40:47.369,18912.29,25.56,10010963.28,0.00030653365588338813
2026-04-24,17:40:47.769,18912.69,25.56,10010963.28,0.0003065408717121582
2026-04-24,17:40:48.149,18913.07,25.56,10010963.12,0.00030653726473191446
2026-04-24,17:40:48.519,18913.44,25.56,10010963.3,0.0003065371367704171
2026-04-24,17:40:48.902,18913.82,25.56,10010963.0,0.00030653957608701407
2026-04-24,17:40:49.286,18914.21,25.56,10010963.05,0.0003065267341411125
2026-04-24,17:40:49.669,18914.59,25.56,10010962.97,0.0003065285110525533
2026-04-24,17:40:50.052,18914.97,25.56,10010963.0,0.00030652281456058255
2026-04-24,17:40:50.470,18915.39,25.56,10010963.0,0.0003065288514071062
2026-04-24,17:40:50.863,18915.78,25.56,10010962.97,0.0003065240455172543
2026-04-24,17:40:51.269,18916.19,25.56,10010963.03,0.00030652788640440085
2026-04-24,17:40:51.676,18916.6,25.56,10010963.2,0.00030653498032138246
2026-04-24,17:40:52.050,18916.97,25.56,10010963.15,0.00030653378488174987
2026-04-24,17:40:52.454,18917.37,25.56,10010962.95,0.0003065398411182875
2026-04-24,17:40:52.854,18917.77,25.56,10010962.9,0.00030655294146302286
2026-04-24,17:40:53.238,18918.16,25.56,10010963.07,0.0003065461275387868
2026-04-24,17:40:53.613,18918.53,25.56,10010963.3,0.00030654427199523803
2026-04-24,17:40:53.988,18918.91,25.56,10010963.3,0.00030653670346470505
2026-04-24,17:40:54.388,18919.31,25.56,10010963.5,0.00030652883414073677
2026-04-24,17:40:54.771,18919.69,25.56,10010963.6,0.00030651850419394775
2026-04-24,17:40:55.161,18920.08,25.56,10010963.57,0.0003065260097701262
2026-04-24,17:40:55.539,18920.46,25.56,10010963.68,0.00030651621987467907
2026-04-24,17:40:55.920,18920.84,25.56,10010963.65,0.0003065121391253946
2026-04-24,17:40:56.305,18921.22,25.56,10010963.68,0.0003065179897126137
2026-04-24,17:40:56.706,18921.63,25.56,10010963.6,0.00030652147069434464
2026-04-24,17:40:57.089,18922.01,25.56,10010963.5,0.0003065231561032845
2026-04-24,17:40:57.472,18922.39,25.56,10010963.4,0.0003065243559867522
2026-04-24,17:40:57.848,18922.77,25.56,10010963.62,0.00030651734773726815
2026-04-24,17:40:58.222,18923.14,25.56,10010963.45,0.00030652370688005374
2026-04-24,17:40:58.597,18923.52,25.56,10010963.5,0.00030652647631029123
2026-04-24,17:40:58.989,18923.91,25.56,10010963.5,0.0003065317536960166
2026-04-24,17:40:59.410,18924.33,25.56,10010963.72,0.00030653078633702187
2026-04-24,17:40:59.788,18924.71,25.56,10010963.78,0.0003065247444624762
2026-04-24,17:41:00.176,18925.1,25.56,10010963.85,0.00030653253373120256
2026-04-24,17:41:00.551,18925.47,25.56,10010963.82,0.0003065406316987442
2026-04-24,17:41:00.941,18925.86,25.56,10010963.8,0.0003065379182632252
2026-04-24,17:41:01.316,18926.24,25.56,10010963.85,0.00030654217973302434
2026-04-24,17:41:01.692,18926.61,25.56,10010964.0,0.00030655577752727436
2026-04-24,17:41:02.066,18926.99,25.56,10010964.15,0.0003065633303402748
2026-04-24,17:41:02.441,18927.36,25.56,10010964.2,0.0003065599434701713
2026-04-24,17:41:02.816,18927.74,25.56,10010964.32,0.000306563533382565
2026-04-24,17:41:03.191,18928.11,25.56,10010964.38,0.00030656869806508117
2026-04-24,17:41:03.566,18928.49,25.56,10010964.45,0.00030657278323643466
2026-04-24,17:41:03.941,18928.86,25.56,10010964.68,0.0003065727832364346
2026-04-24,17:41:04.316,18929.24,25.56,10010964.53,0.000306585197556068
2026-04-24,17:41:04.691,18929.61,25.56,10010964.53,0.0003065921889053831
2026-04-24,17:41:05.067,18929.99,25.56,10010964.55,0.00030658989266209606
2026-04-24,17:41:05.441,18930.36,25.56,10010964.55,0.00030658371977653647
2026-04-24,17:41:05.816,18930.74,25.56,10010964.47,0.0003065834045956575
2026-04-24,17:41:06.191,18931.11,25.56,10010964.45,0.0003065794403329288
2026-04-24,17:41:06.607,18931.53,25.56,10010964.28,0.00030657777735735583
2026-04-24,17:41:06.974,18931.89,25.56,10010964.4,0.00030656808038884576
2026-04-24,17:41:07.359,18932.28,25.56,10010964.5,0.00030657360327686204
2026-04-24,17:41:07.758,18932.68,25.56,10010964.62,0.0003065740594365991
2026-04-24,17:41:08.180,18933.1,25.56,10010964.88,0.0003065696689118691
2026-04-24,17:41:08.597,18933.52,25.56,10010965.07,0.0003065773184589528
2026-04-24,17:41:08.992,18933.91,25.56,10010965.28,0.00030656790223891855
2026-04-24,17:41:09.378,18934.3,25.56,10010965.4,0.0003065617715576444
2026-04-24,17:41:09.755,18934.67,25.56,10010965.4,0.00030655324657945785
2026-04-24,17:41:10.166,18935.09,25.56,10010965.25,0.0003065677459687278
2026-04-24,17:41:10.541,18935.46,25.56,10010965.2,0.00030656484078785297
2026-04-24,17:41:10.943,18935.86,25.56,10010965.03,0.0003065661235057283
2026-04-24,17:41:11.342,18936.26,25.56,10010965.07,0.00030656084613667363
2026-04-24,17:41:11.725,18936.64,25.56,10010965.28,0.00030655726841449354
2026-04-24,17:41:12.113,18937.03,25.56,10010965.28,0.000306547185132017
2026-04-24,17:41:12.493,18937.41,25.56,10010965.07,0.0003065604588948516
2026-04-24,17:41:12.868,18937.79,25.56,10010965.1,0.0003065589219873515
2026-04-24,17:41:13.277,18938.2,25.56,10010965.05,0.0003065649646237001
2026-04-24,17:41:13.648,18938.57,25.56,10010965.03,0.00030657033468301724
2026-04-24,17:41:14.035,18938.95,25.56,10010965.15,0.0003065794518089451
2026-04-24,17:41:14.410,18939.33,25.56,10010965.18,0.00030657619048162274
2026-04-24,17:41:14.785,18939.7,25.56,10010965.22,0.0003065785941716229
2026-04-24,17:41:15.160,18940.08,25.56,10010965.1,0.00030657368807593833
2026-04-24,17:41:15.535,18940.45,25.56,10010964.93,0.00030657334070046093
2026-04-24,17:41:15.910,18940.83,25.56,10010965.03,0.0003065660030709968
2026-04-24,17:41:16.300,18941.22,25.56,10010965.25,0.0003065648720760354
2026-04-24,17:41:16.676,18941.6,25.56,10010965.35,0.00030656863259073555
2026-04-24,17:41:17.051,18941.97,25.56,10010965.32,0.000306576249358532
2026-04-24,17:41:17.426,18942.35,25.56,10010965.45,0.0003065802792589059
2026-04-24,17:41:17.801,18942.72,25.56,10010965.4,0.0003065715045928146
2026-04-24,17:41:18.175,18943.09,25.56,10010965.6,0.00030656489099975016
2026-04-24,17:41:18.552,18943.47,25.56,10010965.55,0.0003065641980813807
2026-04-24,17:41:18.945,18943.86,25.56,10010965.53,0.000306570642804552
2026-04-24,17:41:19.334,18944.25,25.56,10010965.53,0.0003065657956464471
2026-04-24,17:41:19.712,18944.63,25.56,10010965.53,0.00030655821830966783
2026-04-24,17:41:20.113,18945.03,25.56,10010965.62,0.00030656619139657267
2026-04-24,17:41:20.494,18945.41,25.56,10010965.43,0.00030656432403908
2026-04-24,17:41:20.864,18945.78,25.56,10010965.4,0.00030655644390396153
2026-04-24,17:41:21.253,18946.17,25.56,10010965.3,0.00030654872999109797
2026-04-24,17:41:21.628,18946.55,25.56,10010965.35,0.00030655636725425786
2026-04-24,17:41:22.003,18946.92,25.56,10010965.35,0.0003065680754543084
2026-04-24,17:41:22.411,18947.33,25.56,10010965.3,0.00030656897148955645
2026-04-24,17:41:22.816,18947.74,25.56,10010965.1,0.00030655417914182963
2026-04-24,17:41:23.210,18948.13,25.56,10010965.07,0.000306562551776899
2026-04-24,17:41:23.582,18948.5,25.56,10010965.28,0.00030655364256514887
2026-04-24,17:41:23.957,18948.88,25.56,10010965.25,0.0003065546381391788
2026-04-24,17:41:24.332,18949.25,25.56,10010965.2,0.00030656083138821667
2026-04-24,17:41:24.707,18949.63,25.56,10010965.25,0.00030656325626159553
2026-04-24,17:41:25.082,18950.0,25.56,10010965.18,0.00030656459970367165
2026-04-24,17:41:25.457,18950.38,25.56,10010965.1,0.000306564329973806
2026-04-24,17:41:25.832,18950.75,25.56,10010965.22,0.0003065558936398825
2026-04-24,17:41:26.208,18951.13,25.56,10010965.22,0.00030656791725059226
2026-04-24,17:41:26.582,18951.5,25.56,10010965.22,0.0003065698114419046
2026-04-24,17:41:26.957,18951.88,25.56,10010965.2,0.0003065697221728405
2026-04-24,17:41:27.363,18952.28,25.56,10010965.15,0.0003065755761166197
2026-04-24,17:41:27.771,18952.69,25.56,10010965.15,0.00030656746714353316
2026-04-24,17:41:28.164,18953.08,25.56,10010965.15,0.00030657894131503737
2026-04-24,17:41:28.551,18953.47,25.56,10010965.18,0.0003065840524927669
2026-04-24,17:41:28.947,18953.87,25.56,10010964.93,0.00030658999337446864
2026-04-24,17:41:29.347,18954.27,25.56,10010965.12,0.0003065786229948586
2026-04-24,17:41:29.707,18954.63,25.56,10010965.15,0.00030657768237553237
2026-04-24,17:41:30.097,18955.02,25.56,10010965.43,0.000306584294696046
2026-04-24,17:41:30.482,18955.4,25.56,10010965.2,0.0003065910026165594
2026-04-24,17:41:30.864,18955.78,25.56,10010965.18,0.00030659363445871145
2026-04-24,17:41:31.247,18956.17,25.56,10010965.25,0.0003066038669062201
2026-04-24,17:41:31.632,18956.55,25.56,10010965.53,0.00030659088627772404
2026-04-24,17:41:32.007,18956.93,25.56,10010965.45,0.000306584796736362
2026-04-24,17:41:32.379,18957.3,25.56,10010965.47,0.0003065873435355546
2026-04-24,17:41:32.764,18957.68,25.56,10010965.57,0.0003065820259068746
2026-04-24,17:41:33.149,18958.07,25.56,10010965.53,0.00030658248979136807
2026-04-24,17:41:33.527,18958.45,25.56,10010965.47,0.00030658310851977924
2026-04-24,17:41:33.914,18958.83,25.56,10010965.4,0.0003065796621356678
2026-04-24,17:41:34.286,18959.21,25.56,10010965.32,0.00030658636428334163
2026-04-24,17:41:34.665,18959.58,25.56,10010965.38,0.00030657784243682423
2026-04-24,17:41:35.056,18959.98,25.56,10010965.3,0.0003065743366704274
2026-04-24,17:41:35.456,18960.38,25.56,10010965.07,0.00030657543103699
2026-04-24,17:41:35.832,18960.75,25.56,10010965.0,0.0003065663519508513
2026-04-24,17:41:36.211,18961.13,25.56,10010964.93,0.0003065587649442813
2026-04-24,17:41:36.582,18961.5,25.56,10010964.8,0.00030655859459576066
2026-04-24,17:41:36.965,18961.88,25.56,10010964.75,0.0003065618166481777
2026-04-24,17:41:37.332,18962.25,25.56,10010964.68,0.000306565460798501
2026-04-24,17:41:37.716,18962.64,25.56,10010964.47,0.0003065546815666369
2026-04-24,17:41:38.117,18963.04,25.56,10010964.47,0.0003065412815901335
2026-04-24,17:41:38.504,18963.42,25.56,10010964.32,0.00030653847118993085
2026-04-24,17:41:38.900,18963.82,25.56,10010964.3,0.0003065383461579163
2026-04-24,17:41:39.270,18964.19,25.56,10010964.18,0.00030652619729990065
2026-04-24,17:41:39.650,18964.57,25.56,10010964.28,0.00030651415242803555
2026-04-24,17:41:40.035,18964.95,25.56,10010964.12,0.00030651422728704127
2026-04-24,17:41:40.416,18965.34,25.56,10010964.07,0.00030651015154968845
2026-04-24,17:41:40.800,18965.72,25.56,10010963.82,0.00030650283729712855
2026-04-24,17:41:41.182,18966.1,25.56,10010963.6,0.000306497654718815
2026-04-24,17:41:41.551,18966.47,25.56,10010963.4,0.000306497654718815
2026-04-24,17:41:41.934,18966.85,25.56,10010963.32,0.00030651196758191604
2026-04-24,17:41:42.318,18967.24,25.55,10010963.03,0.00030651813164674687
2026-04-24,17:41:42.702,18967.62,25.55,10010962.7,0.0003065247017518825
2026-04-24,17:41:43.085,18968.0,25.55,10010962.4,0.0003065312356455985
2026-04-24,17:41:43.485,18968.4,25.55,10010962.07,0.0003065363138699182
2026-04-24,17:41:43.867,18968.79,25.55,10010961.93,0.00030654657926833554
2026-04-24,17:41:44.238,18969.16,25.55,10010961.88,0.0003065447659753426
2026-04-24,17:41:44.618,18969.54,25.55,10010961.82,0.00030655960912906926
2026-04-24,17:41:45.003,18969.92,25.55,10010961.6,0.0003065683493079437
2026-04-24,17:41:45.386,18970.31,25.54,10010961.25,0.00030657124921558074
2026-04-24,17:41:45.759,18970.68,25.54,10010960.9,0.0003065812943257889
2026-04-24,17:41:46.130,18971.05,25.54,10010960.6,0.0003065870416947815
2026-04-24,17:41:46.509,18971.43,25.54,10010960.43,0.0003065913781290941
2026-04-24,17:41:46.895,18971.81,25.54,10010960.0,0.00030660557549219345
2026-04-24,17:41:47.302,18972.22,25.54,10010959.82,0.0003066131440943104
2026-04-24,17:41:47.691,18972.61,25.54,10010959.68,0.00030662610862715133
2026-04-24,17:41:48.069,18972.99,25.54,10010959.88,0.000306635283690693
2026-04-24,17:41:48.456,18973.38,25.53,10010959.57,0.0003066522575081335
2026-04-24,17:41:48.836,18973.76,25.53,10010959.15,0.0003066689825695839
2026-04-24,17:41:49.213,18974.13,25.53,10010958.72,0.00030667143724021794
2026-04-24,17:41:49.614,18974.53,25.53,10010958.8,0.00030668148461215135
2026-04-24,17:41:50.068,18974.99,25.53,10010958.5,0.0003066984966248143
2026-04-24,17:41:50.520,18975.44,25.53,10010958.38,0.0003067133850341193
2026-04-24,17:41:50.911,18975.83,25.53,10010958.22,0.00030673577355855584
2026-04-24,17:41:51.286,18976.21,25.52,10010958.03,0.00030675818645883044
2026-04-24,17:41:51.676,18976.6,25.52,10010957.95,0.00030676909660494754
2026-04-24,17:41:52.066,18976.99,25.52,10010957.88,0.00030678769010043734
2026-04-24,17:41:52.441,18977.36,25.52,10010957.75,0.0003068050632782377
2026-04-24,17:41:52.817,18977.74,25.52,10010957.72,0.0003068304205098954
2026-04-24,17:41:53.191,18978.11,25.52,10010957.65,0.00030685034640794996
2026-04-24,17:41:53.567,18978.49,25.52,10010957.62,0.0003068636507099289
2026-04-24,17:41:53.941,18978.86,25.52,10010957.4,0.0003068877601564605
2026-04-24,17:41:54.317,18979.24,25.52,10010957.25,0.0003069053216411513
2026-04-24,17:41:54.707,18979.63,25.52,10010957.25,0.000306914559224264
2026-04-24,17:41:55.115,18980.03,25.52,10010957.28,0.00030693387711503014
2026-04-24,17:41:55.488,18980.41,25.51,10010957.28,0.00030695207326171526
2026-04-24,17:41:55.865,18980.78,25.51,10010957.35,0.00030697278917965573
2026-04-24,17:41:56.255,18981.17,25.51,10010957.38,0.00030698233520846474
2026-04-24,17:41:56.628,18981.55,25.51,10010957.25,0.00030700840087067693
2026-04-24,17:41:57.003,18981.92,25.51,10010957.32,0.00030703885343957594
2026-04-24,17:41:57.379,18982.3,25.51,10010957.32,0.00030705880040474116
2026-04-24,17:41:57.754,18982.67,25.51,10010957.35,0.0003070745497478843
2026-04-24,17:41:58.128,18983.05,25.51,10010957.32,0.000307100954484795
2026-04-24,17:41:58.505,18983.42,25.51,10010957.05,0.0003071175466159679
2026-04-24,17:41:58.879,18983.8,25.51,10010956.97,0.0003071189509420632
2026-04-24,17:41:59.253,18984.17,25.5,10010956.82,0.0003071367583749836
2026-04-24,17:41:59.628,18984.55,25.5,10010956.82,0.0003071407312769072
2026-04-24,17:42:00.003,18984.92,25.5,10010957.12,0.0003071515820614566
2026-04-24,17:42:00.379,18985.3,25.5,10010957.28,0.0003071561531742803
2026-04-24,17:42:00.754,18985.67,25.5,10010957.47,0.0003071569757899667
2026-04-24,17:42:01.128,18986.05,25.5,10010957.82,0.0003071606163626866
2026-04-24,17:42:01.504,18986.42,25.5,10010958.1,0.0003071660447222891
2026-04-24,17:42:01.879,18986.8,25.5,10010958.35,0.0003071827907569329
2026-04-24,17:42:02.253,18987.17,25.5,10010958.53,0.00030719714133852584
2026-04-24,17:42:02.630,18987.55,25.5,10010958.7,0.00030720463359812307
2026-04-24,17:42:03.022,18987.94,25.5,10010958.72,0.0003072003313979755
2026-04-24,17:42:03.395,18988.31,25.5,10010958.9,0.00030720472758603455
2026-04-24,17:42:03.785,18988.7,25.5,10010958.97,0.0003072169888802001
2026-04-24,17:42:04.160,18989.08,25.5,10010959.2,0.0003072206117441319
2026-04-24,17:42:04.553,18989.47,25.5,10010959.45,0.00030722455853388243
2026-04-24,17:42:04.925,18989.85,25.5,10010959.75,0.0003072196058961353
2026-04-24,17:42:05.303,18990.22,25.5,10010959.82,0.00030721704447126774
2026-04-24,17:42:05.691,18990.61,25.5,10010959.88,0.00030721920004441524
2026-04-24,17:42:06.098,18991.02,25.5,10010960.1,0.00030722407702816416
2026-04-24,17:42:06.491,18991.41,25.5,10010959.95,0.00030723744593643895
2026-04-24,17:42:06.879,18991.8,25.5,10010960.03,0.0003072248318291139
2026-04-24,17:42:07.254,18992.17,25.51,10010960.07,0.00030722772865183416
2026-04-24,17:42:07.629,18992.55,25.51,10010960.32,0.0003072243939778697
2026-04-24,17:42:08.021,18992.94,25.51,10010960.53,0.0003072272603562642
2026-04-24,17:42:08.394,18993.31,25.51,10010960.75,0.0003072255751321847
2026-04-24,17:42:08.769,18993.69,25.51,10010960.82,0.000307218624002019
2026-04-24,17:42:09.144,18994.06,25.51,10010960.82,0.00030722576221270143
2026-04-24,17:42:09.519,18994.44,25.51,10010960.88,0.0003072234000604063
2026-04-24,17:42:09.894,18994.81,25.51,10010960.9,0.0003072201026899094
2026-04-24,17:42:10.270,18995.19,25.51,10010960.97,0.0003072131780888247
